source,target
178089,369705
631396,406755
256018,130068
533681,1158723
399601,531997
765830,79187
134290,5867
37122,356291
637474,628389
26012,439349
223865,357572
39120,502881
140456,283316
429809,100059
168373,1036034
236282,280225
889615,277610
1362683,1151283
975930,1154342
15524,78162
1404018,1071181
570253,226552
425405,793412
739278,276757
38124,139180
332690,292335
93795,18294
192689,213123
75098,763669
242426,877155
79023,49008
898677,999728
543550,43003
499285,38469
554463,630428
566070,780752
751557,808472
1198381,278004
1032203,485407
1539569,979343
645056,303234
701575,597259
925486,464818
70675,736817
885995,1410483
73675,90704
1067666,1386956
148669,278276
90902,90895
542080,201775
653781,105553
263998,63616
694078,943150
865407,100715
442548,692637
720389,851881
324063,461827
110261,152145
498205,675074
711473,412259
415763,415715
362215,509767
1191898,522729
446582,211848
861732,197698
1100677,439289
334119,282122
1159025,242813
880782,923445
583247,622089
72695,154084
514512,309344
183982,70269
266912,114346
1126756,1285599
25558,18084
1222830,1103919
413883,181491
539653,701187
830436,424000
103064,55716
754915,956856
662282,691007
41972,478805
407221,420255
276466,34112
429272,145432
1016163,512302
52472,151034
379002,697623
635275,747135
771318,517995
243794,259767
46342,571723
272583,397314
134317,75175
281183,932466
647028,1090638
439441,439371
465222,155604
24641,26969
2863,2333
434984,448438
666687,196908
1157896,866359
229868,120917
530497,493917
422975,30135
499768,1143047
175471,777657
1376581,1180412
151124,76601
420342,376697
105502,6695
500346,500121
44790,46712
32054,1283
353959,665644
589327,774586
393956,173271
15365,8100
618743,240354
812332,386662
1065006,678869
22551,14184
113720,588806
346892,413774
716740,211216
66312,637568
164386,296123
497979,1370030
676718,811278
1019041,217399
512359,512221
762136,813566
464554,535178
931219,227298
18286,39247
21272,13491
648407,405692
60258,160465
581186,580831
45790,1999
675227,120179
120611,259401
219020,92631
10889,83783
1220556,511260
134878,765268
442645,676952
626732,1033704
87581,80314
397066,1041541
420394,1038032
557842,183998
143601,443966
345644,189060
587528,288678
180614,1023632
1511910,1099061
76603,771281
38432,34454
567613,174867
287194,893775
72494,144642
305257,465874
22445,64148
142509,142315
123690,328674
252147,542481
586112,265202
43744,71841
1494634,1027258
131259,145551
333516,1319832
891,22636
349232,13758
1078134,608296
599345,620503
1210369,1451974
514599,397536
1290532,719094
81176,7659
159953,544611
105232,124004
73373,297882
1212982,530113
343952,760627
1092952,1211197
1022996,327896
184108,355526
347042,1264939
484936,116868
287794,105235
82373,492340
122123,778820
647675,1213833
1033681,968071
233041,518707
328581,713069
213523,328210
5249,123976
508762,98901
148563,167387
456405,281989
125737,854125
538818,396644
1131115,228853
68277,422438
1309878,197545
331000,532575
325907,741933
222128,483435
594873,58194
62911,138447
89934,170857
71667,50052
968353,426535
242719,48832
1251188,929854
663387,942224
510626,577500
1460310,1112479
416402,534678
489695,43809
565248,565254
641473,745507
44060,621813
92177,205058
842149,753786
230692,119724
546283,280326
486839,953944
539890,539867
39806,9208
693891,1476845
1999,45916
34853,465105
893409,893413
775515,77501
213292,67784
323449,146864
561389,716108
1055762,176213
38540,54412
296293,579260
158509,222182
35122,17404
1055183,999139
303052,303074
594960,556073
68781,238218
46402,319303
1313037,403680
204575,204572
594458,644505
1293422,378394
890675,209383
1106489,549745
114477,492754
417809,652402
704797,284358
46126,30474
1463283,730831
470499,470592
896538,303254
218636,218572
549257,171115
3087,41976
448061,1196083
784843,721032
1031271,174980
15654,20751
59710,144773
468234,104941
127343,103274
410311,405246
108464,413025
373741,194027
636150,928563
1137263,226216
452818,655450
556191,946422
13802,75927
994736,169014
461446,420291
509585,475337
188109,755698
40219,213382
912257,1039842
59885,514360
492951,201663
236070,660083
938565,887875
946783,391233
1011816,1012089
667038,482940
662127,73536
174530,576176
347775,180384
489664,37503
763535,1199258
142470,276157
282930,309946
1023132,163599
237431,487974
13935,264685
487921,949899
157009,278468
696702,52084
484533,491565
153073,344502
547014,761268
217659,424626
211770,54230
534492,512692
84543,109892
106341,113181
577727,1411831
845091,541049
103853,102570
162301,224366
927025,893680
346669,347913
876103,875146
91032,190880
703375,436284
592604,93034
261715,261682
141402,442032
1243356,957504
184750,1071916
609533,154735
510074,516642
1080376,707504
9602,6575
380685,513037
313105,711771
663618,66581
944937,278243
38600,47693
390251,667634
781438,456026
519199,412881
701651,74437
460198,460097
156094,117652
123337,478916
693825,735994
237041,37218
190018,459982
25514,55372
1170653,353131
405298,839019
1025544,585129
200859,721462
470516,156550
334471,691367
857469,612071
79578,429102
840847,750626
675404,530492
64203,70109
115989,23778
108656,9518
1084856,274591
57190,620833
229129,622455
90308,90514
1406560,567216
73925,121064
300671,521016
511011,346237
441439,457271
1222033,120910
629811,86714
56827,27389
932416,347308
43861,52786
658215,609673
263624,46224
544087,189931
190917,111465
267742,14429
973045,294374
132701,78668
784605,589831
240464,692076
91107,677726
463494,609851
1423226,706605
189782,380050
817659,180848
721123,722284
560493,575748
559188,346457
123971,264695
249880,839278
1005974,384076
58212,29350
833576,351613
812634,577500
514191,471293
363432,98361
449771,4730
399837,468645
123076,245183
214200,47813
51532,33694
100226,698954
22805,361465
247145,656503
581980,468566
413677,227704
365930,73356
173492,500072
78607,780043
712116,456219
1095122,1209352
413257,414499
449089,72148
28955,379109
1099598,453492
88910,315539
575742,916764
539105,1351276
360434,349356
61238,210115
383777,954008
1191627,156903
603532,1338635
513261,510726
107626,885673
1075831,1010059
385711,346849
120598,592631
645212,440040
89814,928197
708687,1155318
705029,1043651
245545,177183
239467,345930
409696,436772
747644,325438
658535,296054
42997,63987
112630,157301
118259,25051
10766,204204
101121,22452
1167821,1065357
513040,291065
212831,125674
302431,25038
519179,483182
54474,118634
830250,830459
46840,572073
387015,618064
987597,637997
1054090,218939
415355,157747
420150,999221
227387,65704
1313617,405321
322948,44100
542269,144264
131223,276098
718129,718245
536948,493674
302549,100528
425020,98567
438094,368689
543695,552253
387957,193714
357132,175998
279757,588128
24587,371588
586380,530072
145211,248284
768313,68622
1175825,257103
556006,451782
79462,138689
421347,415369
347207,192545
728380,710267
430597,226487
634063,699208
865752,469774
725342,138948
401196,162654
535409,66478
579953,175759
852109,258705
316569,357159
585917,825371
899871,1109076
500712,1371545
165263,275972
646086,368273
916153,359685
53738,452515
347651,1266533
47721,2046
64498,2749
147135,147338
54096,169119
10341,212244
131871,644885
398234,190457
262639,351726
860876,160760
176777,212204
779542,1070386
63289,268305
1532093,753603
807174,278381
311127,182913
1443612,648219
362851,456228
269092,1188682
308708,115772
139702,625241
485712,169690
17229,26991
703881,672455
804198,231420
926413,586620
1349522,938613
199172,199758
592851,684698
89959,89881
619340,1004860
284505,185164
821104,572548
1001285,356068
439142,595396
523915,1386314
219159,11422
33052,38923
185776,318225
314522,312140
22485,26000
273972,435488
1133148,601158
289213,1008227
32557,177809
662607,653913
516172,128861
802709,321153
181578,64633
1124785,1130357
1221125,183027
76286,648183
547809,175076
172141,699345
528753,422621
1372512,503113
384142,669217
687534,239726
519981,598432
164021,180995
180318,760603
1078112,829220
118270,287236
276097,1048184
632138,1379426
300338,340343
611543,51417
214117,820713
70646,292971
137734,90857
270358,577537
1125247,1337538
485396,186686
259452,55177
61458,123228
448400,185336
86621,608155
236288,359149
439441,251138
8031,55775
155336,1158022
422616,400991
203022,1256395
463802,34922
177815,118489
209758,334569
779789,501022
866728,302709
333757,144262
467381,97845
499286,482255
238115,23988
543000,713262
709039,575777
495850,548151
1159601,1576792
640733,118312
96552,164396
337018,204375
181811,278355
376239,1106427
137492,623089
807936,740746
280630,820471
469360,793058
464747,181519
1113061,216864
1043706,172076
169813,176577
400422,957835
1019197,1040495
95751,38129
393220,199373
174658,337186
705872,1425184
57171,26810
578065,1423392
278146,27209
98839,641412
1385481,1608916
262906,639673
479905,476689
551071,129011
11993,1088
965247,524044
1114116,757131
330278,452788
61969,118782
233734,219374
30673,21370
369366,96394
191467,306776
171793,510422
195847,114762
618941,694582
106213,232466
454129,602803
85495,3686
157472,270451
655278,520760
109525,10831
148862,128816
449993,1214899
222103,228447
659528,726211
352377,716863
155907,53634
4010,5935
451687,271544
148949,142842
780008,939420
355536,334186
389532,98906
702106,514156
190409,190921
1023521,1549559
331351,437089
440493,344522
811096,686011
745387,159425
18660,19183
470063,757493
266217,498151
520026,627833
1371902,841414
22783,272209
542308,180913
150906,137379
92717,688942
623778,534629
204141,104839
338165,673368
857224,557044
428000,1327894
239417,1153820
439949,1335649
247521,116163
354011,199544
121272,12046
256270,195573
694581,338729
677718,274828
378977,509474
661506,320757
547042,547079
369058,191489
1085177,871486
88079,237648
852942,202176
917268,806429
561022,267826
218653,427220
241561,74392
980691,348073
901,20026
135904,780294
181648,262270
129920,33725
431123,534351
1322398,1041048
500030,605473
28563,1088
508348,521126
1376594,75365
211235,10043
168939,265898
1021937,368724
656605,83609
425902,280424
31386,40676
748669,160516
825684,304148
507926,41417
223437,831785
371988,714546
287297,486432
662024,191501
307669,414120
388219,377611
170007,687658
791426,111973
814344,1223244
653447,502816
1628728,1587052
358925,56869
600668,138465
303131,487846
78792,502778
179803,277519
437482,297752
112361,853671
138910,879930
9561,151291
1114645,1200141
257866,177378
601619,296749
454652,638831
904,916
199641,148068
354527,453679
728565,810198
132559,5979
396158,590914
20787,95973
376093,744438
364029,1003691
81848,685096
325615,805736
72180,521786
622823,234109
596126,136413
1167821,1158463
285740,124523
483320,635062
127221,309920
420855,240209
28514,11598
712554,257030
1237415,461152
357000,519203
614890,206110
333849,1253291
270520,740957
83626,177895
757543,233886
559275,360458
121232,316003
1196808,298603
322672,436295
277441,1123673
383789,1298320
1150079,445421
675811,276654
585548,1094053
751748,147329
51404,51342
728682,92035
599451,152574
1317886,1481417
1207918,285941
251086,1016547
683747,276780
357495,200615
80715,407223
136904,245142
238178,260781
318597,80881
47099,29074
98737,836128
550546,398731
174004,230820
1225248,352877
279408,368667
534050,239602
720763,799124
610461,597988
242861,774097
420727,533687
919364,323550
756864,174199
49897,27770
611098,318087
149907,553469
315726,194065
312891,107704
878408,242590
2315,51796
146232,30424
509795,272336
22465,351196
569445,756203
975568,809996
66887,66663
46535,548411
414227,659492
780422,511130
724170,1179228
1003653,604090
160382,260132
16813,79289
22304,350907
332281,176240
66340,227088
781208,225166
616595,314179
1133961,535045
806220,1496376
7113,696215
72452,535055
148092,7032
152002,870185
574972,135164
11213,160554
1295652,1423968
9000,412322
181271,374614
397027,506091
599455,878405
954351,81889
137081,563662
1104893,58672
16053,725452
217148,472069
532731,81053
352904,224413
179764,233067
382110,320390
779343,618459
665719,860326
516847,47778
1290949,666304
429599,327448
547404,704168
395710,439380
239473,450898
959584,473224
133124,337286
399179,237564
216588,328506
25284,301413
227089,54735
161448,49252
485277,138209
2789,612073
657195,355389
177931,86144
24878,19879
921797,124581
71164,529966
575041,524737
111252,112700
171095,14853
736830,221037
627283,747502
539677,885531
456415,340595
327245,229347
434927,794651
975176,356135
630236,342390
474708,577253
191952,391525
625985,53759
549694,502045
66604,634181
369397,601080
452110,665937
897415,1178370
157745,264287
626876,631751
273957,114493
310305,1243712
94096,846701
231976,162912
999611,152429
225604,225647
463563,245111
399647,333419
13011,13534
148699,192309
910676,116468
1121841,594991
869288,211848
365616,1008571
315572,194824
626620,107916
1269728,130142
144842,86604
185797,432985
660409,256690
824744,221882
305308,87211
429554,988484
836599,171748
261448,256688
775780,977626
1061743,1558073
508106,380535
595051,432777
245084,655977
1022360,1453204
487944,420327
134717,391771
349608,69684
817295,180293
310849,398279
370850,1268410
571454,831187
166423,38490
412203,97708
47493,37896
34594,74303
470569,526514
185505,46512
56547,24308
528944,1217532
305095,160519
563123,297775
151926,738196
641311,299819
192334,323700
259179,567385
464840,313509
670868,1071556
363285,112181
1173431,387115
1033416,715543
875438,61323
72414,459502
850753,881153
130946,432800
1087268,194838
879894,740327
863732,779420
225935,891100
43320,41735
838342,1314159
821727,1024728
934098,470452
184444,115690
1169121,281863
733913,218215
1310808,1157452
731720,81958
755375,415562
590250,333664
412184,776579
881293,450797
854275,209076
646520,339610
19244,1498
343239,221366
801246,1257470
161598,68876
101684,455405
351960,737666
222209,664789
1501017,822658
1273101,1046201
1091804,1261083
1304263,813508
515589,547445
902749,140606
563777,690201
834843,132425
344998,649192
325803,325942
907,22000
